outcome,organic___0___molarity,organic___0___molarity_max,organic___0____feat__accsitecount_std,organic___0____feat__aliphaticatomcount_std,organic___0____feat__aliphaticringcount_std,organic___0____feat__aromaticatomcount_std,organic___0____feat__aromaticringcount_std,organic___0____feat__asa+_std,organic___0____feat__asa-_std,organic___0____feat__asa_std,organic___0____feat__asah_std,organic___0____feat__asap_std,organic___0____feat__asavdwp_std,organic___0____feat__atomcount_c_std,organic___0____feat__atomcount_n_std,organic___0____feat__avgpol_std,organic___0____feat__balabanindex_std,organic___0____feat__bondcount_std,organic___0____feat__carboaliphaticringcount_std,organic___0____feat__carboaromaticringcount_std,organic___0____feat__carboringcount_std,organic___0____feat__chainatomcount_std,organic___0____feat__cyclomaticnumber_std,organic___0____feat__donsitecount_std,organic___0____feat__fr_amidine,organic___0____feat__fr_halogen,organic___0____feat__fr_nh0,organic___0____feat__fr_nh1,organic___0____feat__fr_nh2,organic___0____feat__fr_piperzine,organic___0____feat__fr_pyridine,organic___0____feat__fr_quatn,organic___0____feat__hacceptorcount_std,organic___0____feat__hdonorcount_std,organic___0____feat__heteroaliphaticringcount_std,organic___0____feat__heteroaromaticringcount_std,organic___0____feat__hyperwienerindex_std,organic___0____feat__largestringsize_std,organic___0____feat__maximalprojectionarea_std,organic___0____feat__maximalprojectionradius_std,organic___0____feat__maximalprojectionsize_std,organic___0____feat__minimalprojectionarea_std,organic___0____feat__minimalprojectionradius_std,organic___0____feat__minimalprojectionsize_std,organic___0____feat__molpol_std,organic___0____feat__organoammoniummolecularweight_std,organic___0____feat__protpsa_std,organic___0____feat__refractivity_std,organic___0____feat__ringatomcount_std,organic___0____feat__rotatablebondcount_std,organic___0____feat__saltmolecularweight,organic___0____feat__smallestringsize_std,organic___0____feat__vanderwaalsvolume_std,organic___0____feat__wienerindex_std,organic___0____feat__wienerpolarity_std,inorganic___0___molarity,inorganic___0___molarity_max,inorganic___0____feat__fr_halogen,inorganic___0____feat__inorganicmolecularweight,solvent___0___molarity,solvent___0___molarity_max,solvent___0____feat__asavdwp,solvent___0____feat__avgpol,solvent___0____feat__hacceptorcount,solvent___0____feat__hansentriple_volume_amount,solvent___0____feat__hansentriple_deltad_amount,solvent___0____feat__hansentriple_deltah_amount,solvent___0____feat__hansentriple_deltap_amount,solvent___0____feat__hansentriple_deltat_amount,solvent___0____feat__maximalprojectionsize,solvent___0____feat__minimalprojectionsize,solvent___0____feat__refractivity,solvent___0____feat__solventmolecularweight,solvent___0____feat__vanderwaalsvolume,acid___0___molarity,acid___0___molarity_max,acid___0____feat__asavdwp,acid___0____feat__avgpol,acid___0____feat__hacceptorcount,acid___0____feat__hansentriple_volume_amount,acid___0____feat__hansentriple_deltad_amount,acid___0____feat__hansentriple_deltah_amount,acid___0____feat__hansentriple_deltap_amount,acid___0____feat__hansentriple_deltat_amount,acid___0____feat__hdonorcount,acid___0____feat__maximalprojectionsize,acid___0____feat__minimalprojectionsize,acid___0____feat__refractivity,acid___0____feat__solventmolecularweight,acid___0____feat__vanderwaalsvolume,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature
4,1.2326266258440342,5.613270278016623,2.0,5.0,0.0,6.0,1.0,293.82,77.0,370.82,303.81,67.01,265.89,9.0,1.0,17.7,1.94,25.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,432.0,6.0,53.7,6.03,6.17,28.03,3.45,12.05,17.92,152.216,36.87,57.04,6.0,3.0,279.121,6.0,156.29,170.0,12.0,0.3457206305905,13.36196611787163,2.0,461.0,9.642767410622968,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.35339271489608204,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00015,0.00085,64800.0,70.0
4,1.2823626259866012,5.613270278016623,2.0,5.0,0.0,6.0,1.0,293.82,77.0,370.82,303.81,67.01,265.89,9.0,1.0,17.7,1.94,25.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,432.0,6.0,53.7,6.03,6.17,28.03,3.45,12.05,17.92,152.216,36.87,57.04,6.0,3.0,279.121,6.0,156.29,170.0,12.0,0.4560570020555533,13.36196611787163,2.0,461.0,7.338526748464084,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.5941052936490685,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00015000000000000001,0.00085,64800.0,70.0
4,0.5553758263811708,5.613270278016623,2.0,5.0,0.0,6.0,1.0,293.82,77.0,370.82,303.81,67.01,265.89,9.0,1.0,17.7,1.94,25.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,432.0,6.0,53.7,6.03,6.17,28.03,3.45,12.05,17.92,152.216,36.87,57.04,6.0,3.0,279.121,6.0,156.29,170.0,12.0,0.4192782115672021,13.36196611787163,2.0,461.0,4.896157433170509,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,13.075530451155046,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00015,0.00085,64800.0,70.0
4,0.9100373350772485,5.613270278016623,2.0,5.0,0.0,6.0,1.0,293.82,77.0,370.82,303.81,67.01,265.89,9.0,1.0,17.7,1.94,25.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,432.0,6.0,53.7,6.03,6.17,28.03,3.45,12.05,17.92,152.216,36.87,57.04,6.0,3.0,279.121,6.0,156.29,170.0,12.0,0.27036064531171994,13.36196611787163,2.0,461.0,7.449461025619995,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,6.49446876712999,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00015099999999999998,0.00085,64800.0,70.0
2,1.4171341063388934,5.613270278016623,2.0,5.0,0.0,6.0,1.0,293.82,77.0,370.82,303.81,67.01,265.89,9.0,1.0,17.7,1.94,25.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,432.0,6.0,53.7,6.03,6.17,28.03,3.45,12.05,17.92,152.216,36.87,57.04,6.0,3.0,279.121,6.0,156.29,170.0,12.0,0.16182667814874466,13.36196611787163,2.0,461.0,8.266685017758924,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,2.6504453617206165,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00015000000000000001,0.00085,64800.0,70.0
4,0.843470016207273,8.819718178858764,2.0,6.0,1.0,0.0,0.0,215.5,15.05,230.55,191.91,38.63,163.85,4.0,1.0,9.76,2.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,42.0,6.0,32.51,3.64,5.52,23.07,3.25,6.7,9.53,88.12899999999999,25.84,35.18,6.0,0.0,215.034,6.0,92.0,27.0,3.0,0.785834711626779,13.36196611787163,2.0,461.0,10.919330837170218,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,0.0,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.0005,0.00085,64800.0,70.0
4,0.7667909238247936,8.819718178858764,2.0,6.0,1.0,0.0,0.0,215.5,15.05,230.55,191.91,38.63,163.85,4.0,1.0,9.76,2.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,42.0,6.0,32.51,3.64,5.52,23.07,3.25,6.7,9.53,88.12899999999999,25.84,35.18,6.0,0.0,215.034,6.0,92.0,27.0,3.0,0.7143951923879809,13.36196611787163,2.0,461.0,9.926664397427471,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,2.409495783382379,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00055,0.00085,64800.0,70.0
4,1.3129288743393874,6.430911888342446,0.0,2.0,0.0,6.0,1.0,256.81,0.0,256.81,153.29,103.52,176.15,6.0,2.0,12.61,2.19,18.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,115.0,6.0,42.74,4.46,4.31,22.02,3.5,8.86,13.2,110.159,55.28,55.92,6.0,0.0,363.969,6.0,110.43,62.0,7.0,0.657843305388747,13.36196611787163,2.0,461.0,10.511573882656812,14.07909893766799,133.65,7.91,1.0,71.3,18.4,10.2,16.4,26.6,5.0,7.1,20.73,78.13,72.67,0.0,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.0005,0.00085,64800.0,70.0
4,1.1935717039448976,6.430911888342446,0.0,2.0,0.0,6.0,1.0,256.81,0.0,256.81,153.29,103.52,176.15,6.0,2.0,12.61,2.19,18.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,115.0,6.0,42.74,4.46,4.31,22.02,3.5,8.86,13.2,110.159,55.28,55.92,6.0,0.0,363.969,6.0,110.43,62.0,7.0,0.5980393685352245,13.36196611787163,2.0,461.0,9.555976256960738,14.07909893766799,133.65,7.91,1.0,71.3,18.4,10.2,16.4,26.6,5.0,7.1,20.73,78.13,72.67,2.409495783382379,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00055,0.00085,64800.0,70.0
4,0.599672811396519,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.38739577329681996,13.36196611787163,2.0,461.0,8.600226511574819,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,6.856873572610552,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00020099999999999998,0.0007999999999999999,57600.0,80.0
4,1.393929035673755,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.07267544707048301,13.36196611787163,2.0,461.0,8.917653990512115,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,5.035846187269174,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,2.613782175410469,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.06748434370830601,13.36196611787163,2.0,461.0,7.761947564830861,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.6382793830110804,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,1.8475889647969455,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.1043437861744196,13.36196611787163,2.0,461.0,7.651016190361681,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,6.526222247452776,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019899999999999999,0.0007999999999999999,57600.0,80.0
1,2.8959970168830376,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.036337723535241506,13.36196611787163,2.0,461.0,9.299931964898294,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.9276558766022162,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,1.2732604029391115,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.4412437857850775,13.36196611787163,2.0,461.0,8.562834554585203,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,5.300890723441236,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,1.258092931609538,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.7475188841535434,13.36196611787163,2.0,461.0,10.818374375284485,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.1325222680860305,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.0002,0.0007999999999999999,57600.0,80.0
4,0.7516885473100811,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.8357676413105591,13.36196611787163,2.0,461.0,10.514758532249123,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,1.7227894851184007,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
2,0.5980548406457585,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.5087281294933835,13.36196611787163,2.0,461.0,7.101051138604476,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,9.674125570280253,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
3,0.5973973078281256,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.18168861767620853,13.36196611787163,2.0,461.0,8.721162328615154,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,7.023680208559636,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,1.0207187197192091,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.28551068491975606,13.36196611787163,2.0,461.0,9.190313991298297,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.903323919183142,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,2.603230188570869,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.404906062249836,13.36196611787163,2.0,461.0,9.656790748273881,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.13252226808603051,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,1.7348267086096378,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.394523855525481,13.36196611787163,2.0,461.0,8.35546988934452,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.770801651097111,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
3,0.2847465096433841,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.1239666474549821,13.36196611787163,2.0,461.0,8.94786179754594,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,7.384325385888286,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000201,0.0007999999999999999,57600.0,80.0
4,1.507998531334522,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.6488879202721729,13.36196611787163,2.0,461.0,9.465759003571556,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,2.5179230936345864,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.0002,0.0007999999999999999,57600.0,80.0
2,0.5149752695084631,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.09863096388137,13.36196611787163,2.0,461.0,5.446089751251028,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,14.047360417119272,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,0.07714732037651649,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.0259555168108865,13.36196611787163,2.0,461.0,9.255918763039338,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,7.4212470128177275,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.0002,0.0007999999999999999,57600.0,80.0
3,0.6250910650857366,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.21802634121145006,13.36196611787163,2.0,461.0,7.028795129799538,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,10.336736910710407,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,2.0315497879586077,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.031146620173064004,13.36196611787163,2.0,461.0,6.232857837552096,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,9.14403649793613,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
4,1.465139003382876,11.704247996988762,1.0,4.0,0.0,0.0,0.0,172.93,39.44,212.36,139.66,72.7,110.9,2.0,2.0,6.58,2.32,10.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,26.37,3.23,4.26,17.01,3.14,6.02,6.57,59.091,51.61,27.86,0.0,0.0,185.996,0.0,62.84,9.0,0.0,0.6177413000991091,13.36196611787163,2.0,461.0,10.259254334442392,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,1.0601781446882466,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,57600.0,80.0
