chemsys,molarity__Formic Acid (M),prepare__Formic Acid,prepare_FinalVolume (mL),reagent_index,reagent_DispensedVolume (mL),reaction_id
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.041999999999999996,2020-02-05T15_44_25.589623+00_00_LBL_E1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.046,2020-02-05T15_44_25.589623+00_00_LBL_G1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.011,2020-02-05T15_44_25.589623+00_00_LBL_A3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.041999999999999996,2020-02-05T15_44_25.589623+00_00_LBL_C3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.022,2020-02-05T15_44_25.589623+00_00_LBL_E3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.004999999999999999,2020-02-05T15_44_25.589623+00_00_LBL_G3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.004,2020-02-05T15_44_25.589623+00_00_LBL_A5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.03799999999999999,2020-02-05T15_44_25.589623+00_00_LBL_C5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.059,2020-02-05T15_44_25.589623+00_00_LBL_E5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.017,2020-02-05T15_44_25.589623+00_00_LBL_G5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.083,2020-02-05T15_44_25.589623+00_00_LBL_A7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.004999999999999999,2020-02-05T15_44_25.589623+00_00_LBL_C7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.032,2020-02-05T15_44_25.589623+00_00_LBL_E7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.024,2020-02-05T15_44_25.589623+00_00_LBL_G7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.054,2020-02-05T15_44_25.589623+00_00_LBL_A9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.049,2020-02-05T15_44_25.589623+00_00_LBL_C9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.039,2020-02-05T15_44_25.589623+00_00_LBL_E9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.011,2020-02-05T15_44_25.589623+00_00_LBL_G9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.006,2020-02-05T15_44_25.589623+00_00_LBL_A11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.014,2020-02-05T15_44_25.589623+00_00_LBL_C11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.044,2020-02-05T15_44_25.589623+00_00_LBL_E11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.003,2020-02-05T15_44_25.589623+00_00_LBL_G11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.004999999999999999,2020-02-05T15_50_02.982946+00_00_LBL_A1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.048,2020-02-05T15_50_02.982946+00_00_LBL_C1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.058,2020-02-05T15_50_02.982946+00_00_LBL_E1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.004,2020-02-05T15_50_02.982946+00_00_LBL_G1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.024,2020-02-05T15_50_02.982946+00_00_LBL_A3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.001,2020-02-05T15_50_02.982946+00_00_LBL_C3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.007,2020-02-05T15_50_02.982946+00_00_LBL_E3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.032,2020-02-05T15_50_02.982946+00_00_LBL_G3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.063,2020-02-05T15_50_02.982946+00_00_LBL_A5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.032,2020-02-05T15_50_02.982946+00_00_LBL_C5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.054,2020-02-05T15_50_02.982946+00_00_LBL_E5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.047,2020-02-05T15_50_02.982946+00_00_LBL_G5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.022,2020-02-05T15_50_02.982946+00_00_LBL_A7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.041,2020-02-05T15_50_02.982946+00_00_LBL_C7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.014,2020-02-05T15_50_02.982946+00_00_LBL_E7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.062,2020-02-05T15_50_02.982946+00_00_LBL_G7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.03799999999999999,2020-02-05T15_50_02.982946+00_00_LBL_A9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.028,2020-02-05T15_50_02.982946+00_00_LBL_C9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.004,2020-02-05T15_50_02.982946+00_00_LBL_E9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.008,2020-02-05T15_50_02.982946+00_00_LBL_G9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.044,2020-02-05T15_50_02.982946+00_00_LBL_A11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.004999999999999999,2020-02-05T15_50_02.982946+00_00_LBL_C11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.036000000000000004,2020-02-05T15_50_02.982946+00_00_LBL_E11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.074,2020-02-05T15_50_02.982946+00_00_LBL_G11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.018999999999999996,2020-02-05T15_53_46.082709+00_00_LBL_A1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.047,2020-02-05T15_53_46.082709+00_00_LBL_C1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.064,2020-02-05T15_53_46.082709+00_00_LBL_E1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.014,2020-02-05T15_53_46.082709+00_00_LBL_G1
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.07599999999999998,2020-02-05T15_53_46.082709+00_00_LBL_A3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.056,2020-02-05T15_53_46.082709+00_00_LBL_C3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.078,2020-02-05T15_53_46.082709+00_00_LBL_E3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.03,2020-02-05T15_53_46.082709+00_00_LBL_G3
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.074,2020-02-05T15_53_46.082709+00_00_LBL_A5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.032999999999999995,2020-02-05T15_53_46.082709+00_00_LBL_C5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.039,2020-02-05T15_53_46.082709+00_00_LBL_E5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.009999999999999998,2020-02-05T15_53_46.082709+00_00_LBL_G5
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.001,2020-02-05T15_53_46.082709+00_00_LBL_A7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.004999999999999999,2020-02-05T15_53_46.082709+00_00_LBL_C7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.018999999999999996,2020-02-05T15_53_46.082709+00_00_LBL_E7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.027,2020-02-05T15_53_46.082709+00_00_LBL_G7
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.009999999999999998,2020-02-05T15_53_46.082709+00_00_LBL_A9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.012,2020-02-05T15_53_46.082709+00_00_LBL_C9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.053,2020-02-05T15_53_46.082709+00_00_LBL_E9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.002,2020-02-05T15_53_46.082709+00_00_LBL_G9
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.026,2020-02-05T15_53_46.082709+00_00_LBL_A11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.074,2020-02-05T15_53_46.082709+00_00_LBL_C11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.037,2020-02-05T15_53_46.082709+00_00_LBL_E11
Formic_Acid,26.50445361720617,5.0 milliliter,5.0,7,0.015,2020-02-05T15_53_46.082709+00_00_LBL_G11
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.049999999999999996,2020-02-10T13_54_15.657454+00_00_HC_C1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.049999999999999996,2020-02-10T14_03_32.065767+00_00_HC_C1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-06-22T14_21_59.590476+00_00_HC_A1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-06-22T14_21_59.590476+00_00_HC_C1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-06-22T14_21_59.590476+00_00_HC_E1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-06-22T14_21_59.590476+00_00_HC_G1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-06-22T14_21_59.590476+00_00_HC_A3
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-06-22T17_03_40.423248+00_00_HC_A1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-06-22T17_03_40.423248+00_00_HC_C1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-06-22T17_03_40.423248+00_00_HC_E1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-06-22T17_03_40.423248+00_00_HC_G1
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.009000000000000001,2020-06-23T21_04_02.046005+00_00_LBL_A1
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.034,2020-06-23T21_04_02.046005+00_00_LBL_C1
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.06,2020-06-23T21_04_02.046005+00_00_LBL_E1
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.020999999999999998,2020-06-23T21_04_02.046005+00_00_LBL_G1
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.041,2020-06-23T21_04_02.046005+00_00_LBL_A3
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.026,2020-06-23T21_04_02.046005+00_00_LBL_C3
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.016,2020-06-23T21_04_02.046005+00_00_LBL_E3
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.06599999999999999,2020-06-23T21_04_02.046005+00_00_LBL_G3
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.098,2020-06-23T21_04_02.046005+00_00_LBL_A5
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.053,2020-06-23T21_04_02.046005+00_00_LBL_C5
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.09499999999999999,2020-06-23T21_04_02.046005+00_00_LBL_E5
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.08099999999999999,2020-06-23T21_04_02.046005+00_00_LBL_G5
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.101,2020-06-23T21_04_02.046005+00_00_LBL_A7
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.007,2020-06-23T21_04_02.046005+00_00_LBL_C7
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.054,2020-06-23T21_04_02.046005+00_00_LBL_E7
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.001,2020-06-23T21_04_02.046005+00_00_LBL_G7
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.031,2020-06-23T21_04_02.046005+00_00_LBL_A9
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.001,2020-06-23T21_04_02.046005+00_00_LBL_C9
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.101,2020-06-23T21_04_02.046005+00_00_LBL_E9
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.105,2020-06-23T21_04_02.046005+00_00_LBL_G9
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.023,2020-06-23T21_04_02.046005+00_00_LBL_A11
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.046,2020-06-23T21_04_02.046005+00_00_LBL_C11
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.094,2020-06-23T21_04_02.046005+00_00_LBL_E11
Formic_Acid,26.50445361720617,15.0 milliliter,15.0,7,0.049999999999999996,2020-06-23T21_04_02.046005+00_00_LBL_G11
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T13_48_04.144007+00_00_HC_A1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T13_48_04.144007+00_00_HC_C1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T13_48_04.144007+00_00_HC_E1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T13_48_04.144007+00_00_HC_G1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T13_48_04.144007+00_00_HC_A3
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T15_05_30.850680+00_00_HC_A1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T15_05_30.850680+00_00_HC_C1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T15_05_30.850680+00_00_HC_E1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T15_05_30.850680+00_00_HC_G1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-06-26T15_05_30.850680+00_00_HC_A3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.013,2020-06-30T14_02_45.381323+00_00_LBL_A1
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.052,2020-06-30T14_02_45.381323+00_00_LBL_C1
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.044,2020-06-30T14_02_45.381323+00_00_LBL_E1
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.058,2020-06-30T14_02_45.381323+00_00_LBL_G1
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.094,2020-06-30T14_02_45.381323+00_00_LBL_A3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.026,2020-06-30T14_02_45.381323+00_00_LBL_C3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.11499999999999999,2020-06-30T14_02_45.381323+00_00_LBL_E3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.098,2020-06-30T14_02_45.381323+00_00_LBL_G3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.109,2020-06-30T14_02_45.381323+00_00_LBL_A5
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.024999999999999998,2020-06-30T14_02_45.381323+00_00_LBL_C5
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.049999999999999996,2020-06-30T14_02_45.381323+00_00_LBL_E5
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.101,2020-06-30T14_02_45.381323+00_00_LBL_G5
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.073,2020-06-30T14_02_45.381323+00_00_LBL_A7
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.142,2020-06-30T14_02_45.381323+00_00_LBL_C7
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.08499999999999999,2020-06-30T14_02_45.381323+00_00_LBL_E7
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.03799999999999999,2020-06-30T14_02_45.381323+00_00_LBL_G7
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.127,2020-06-30T14_02_45.381323+00_00_LBL_A9
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.009000000000000001,2020-06-30T14_02_45.381323+00_00_LBL_C9
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.020999999999999998,2020-06-30T14_02_45.381323+00_00_LBL_E9
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.008,2020-06-30T14_02_45.381323+00_00_LBL_G9
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.11399999999999999,2020-06-30T14_02_45.381323+00_00_LBL_A11
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.045,2020-06-30T14_02_45.381323+00_00_LBL_C11
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.149,2020-06-30T14_02_45.381323+00_00_LBL_E11
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,7,0.022,2020-06-30T14_02_45.381323+00_00_LBL_G11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.052,2020-06-30T14_11_13.204513+00_00_LBL_A1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03799999999999999,2020-06-30T14_11_13.204513+00_00_LBL_C1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.034999999999999996,2020-06-30T14_11_13.204513+00_00_LBL_E1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.049,2020-06-30T14_11_13.204513+00_00_LBL_G1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.007,2020-06-30T14_11_13.204513+00_00_LBL_A3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.039999999999999994,2020-06-30T14_11_13.204513+00_00_LBL_C3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.001,2020-06-30T14_11_13.204513+00_00_LBL_E3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.013,2020-06-30T14_11_13.204513+00_00_LBL_G3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.073,2020-06-30T14_11_13.204513+00_00_LBL_A5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.053,2020-06-30T14_11_13.204513+00_00_LBL_C5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.037,2020-06-30T14_11_13.204513+00_00_LBL_E5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.001,2020-06-30T14_11_13.204513+00_00_LBL_G5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.036000000000000004,2020-06-30T14_11_13.204513+00_00_LBL_A7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.056,2020-06-30T14_11_13.204513+00_00_LBL_C7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.018999999999999996,2020-06-30T14_11_13.204513+00_00_LBL_E7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.106,2020-06-30T14_11_13.204513+00_00_LBL_G7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.056,2020-06-30T14_11_13.204513+00_00_LBL_A9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.078,2020-06-30T14_11_13.204513+00_00_LBL_C9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06899999999999999,2020-06-30T14_11_13.204513+00_00_LBL_E9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-06-30T14_11_13.204513+00_00_LBL_G9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.092,2020-06-30T14_11_13.204513+00_00_LBL_A11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.004999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_C11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.017,2020-06-30T14_11_13.204513+00_00_LBL_E11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.08499999999999999,2020-06-30T14_11_13.204513+00_00_LBL_G11
Formic_Acid,26.504453617206167,0.58 milliliter,0.58,7,0.019999999999999997,2020-07-06T15_27_13.995342+00_00_HC_A1
Formic_Acid,26.504453617206167,0.58 milliliter,0.58,7,0.019999999999999997,2020-07-06T15_27_13.995342+00_00_HC_C1
Formic_Acid,26.504453617206167,0.58 milliliter,0.58,7,0.019999999999999997,2020-07-06T15_27_13.995342+00_00_HC_E1
Formic_Acid,26.504453617206167,0.58 milliliter,0.58,7,0.019999999999999997,2020-07-06T15_27_13.995342+00_00_HC_G1
Formic_Acid,26.504453617206167,0.58 milliliter,0.58,7,0.019999999999999997,2020-07-06T16_12_50.344926+00_00_HC_A1
Formic_Acid,26.504453617206167,0.58 milliliter,0.58,7,0.019999999999999997,2020-07-06T16_12_50.344926+00_00_HC_C1
Formic_Acid,26.504453617206167,0.58 milliliter,0.58,7,0.019999999999999997,2020-07-06T16_12_50.344926+00_00_HC_E1
Formic_Acid,26.504453617206167,0.58 milliliter,0.58,7,0.019999999999999997,2020-07-06T16_12_50.344926+00_00_HC_G1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-07-08T14_08_51.487577+00_00_HC_A1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-07-08T14_08_51.487577+00_00_HC_C1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-07-08T14_08_51.487577+00_00_HC_E1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-07-08T14_08_51.487577+00_00_HC_G1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-07-08T14_08_51.487577+00_00_HC_A3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.15,2020-08-31T19_02_49.077710+00_00_LBL_A1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-08-31T19_02_49.077710+00_00_LBL_E1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-08-31T19_02_49.077710+00_00_LBL_G1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_02_49.077710+00_00_LBL_A3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-08-31T19_02_49.077710+00_00_LBL_E3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-08-31T19_02_49.077710+00_00_LBL_A5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-08-31T19_02_49.077710+00_00_LBL_C5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_02_49.077710+00_00_LBL_E5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-08-31T19_02_49.077710+00_00_LBL_A7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-08-31T19_02_49.077710+00_00_LBL_C7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-08-31T19_02_49.077710+00_00_LBL_E7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_02_49.077710+00_00_LBL_G7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_02_49.077710+00_00_LBL_A9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-08-31T19_02_49.077710+00_00_LBL_G9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_02_49.077710+00_00_LBL_C11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-08-31T19_02_49.077710+00_00_LBL_E11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-08-31T19_02_49.077710+00_00_LBL_G11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-08-31T19_05_41.411169+00_00_LBL_A1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.15,2020-08-31T19_05_41.411169+00_00_LBL_C1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-08-31T19_05_41.411169+00_00_LBL_E1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-08-31T19_05_41.411169+00_00_LBL_G1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-08-31T19_05_41.411169+00_00_LBL_C3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_05_41.411169+00_00_LBL_E3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_05_41.411169+00_00_LBL_G3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-08-31T19_05_41.411169+00_00_LBL_C5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_05_41.411169+00_00_LBL_E5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_05_41.411169+00_00_LBL_C7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-08-31T19_05_41.411169+00_00_LBL_E7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-08-31T19_05_41.411169+00_00_LBL_G7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-08-31T19_05_41.411169+00_00_LBL_A9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.15,2020-08-31T19_05_41.411169+00_00_LBL_C9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-08-31T19_05_41.411169+00_00_LBL_G9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-08-31T19_05_41.411169+00_00_LBL_A11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-08-31T19_05_41.411169+00_00_LBL_C11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-08-31T19_05_41.411169+00_00_LBL_E11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.127,2020-09-15T14_10_13.620997+00_00_LBL_A1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.016,2020-09-15T14_10_13.620997+00_00_LBL_C1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.016,2020-09-15T14_10_13.620997+00_00_LBL_E1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.064,2020-09-15T14_10_13.620997+00_00_LBL_G1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-09-15T14_10_13.620997+00_00_LBL_A3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.119,2020-09-15T14_10_13.620997+00_00_LBL_C3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.056,2020-09-15T14_10_13.620997+00_00_LBL_E3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-09-15T14_10_13.620997+00_00_LBL_G3
