chemsys,molarity__Dichloromethane (M),prepare__Dichloromethane,prepare_FinalVolume (mL),reagent_index,reagent_DispensedVolume (mL),reaction_id
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_E7
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_G7
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_A9
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_C9
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_E9
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_G9
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_A11
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_C11
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_E11
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_50_02.982946+00_00_LBL_G11
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_A1
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_C1
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_E1
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_G1
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_A3
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_C3
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_E3
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_G3
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_A5
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_C5
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_E5
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_G5
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_A7
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_C7
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_E7
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_G7
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_A9
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_C9
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_E9
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_G9
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_A11
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_C11
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_E11
Dichloromethane,15.659955257270692,25.0 milliliter,25.0,8,0.85,2020-02-05T15_53_46.082709+00_00_LBL_G11
Dichloromethane,15.659955257270694,3.0 milliliter,3.0,8,0.85,2020-02-10T13_54_15.657454+00_00_HC_A1
Dichloromethane,15.659955257270694,3.0 milliliter,3.0,8,0.85,2020-02-10T13_54_15.657454+00_00_HC_C1
Dichloromethane,15.659955257270694,3.0 milliliter,3.0,8,0.85,2020-02-10T14_03_32.065767+00_00_HC_A1
Dichloromethane,15.659955257270694,3.0 milliliter,3.0,8,0.85,2020-02-10T14_03_32.065767+00_00_HC_C1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-22T14_21_59.590476+00_00_HC_A1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-22T14_21_59.590476+00_00_HC_C1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-22T14_21_59.590476+00_00_HC_E1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-22T14_21_59.590476+00_00_HC_G1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-22T14_21_59.590476+00_00_HC_A3
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-06-22T17_03_40.423248+00_00_HC_A1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-06-22T17_03_40.423248+00_00_HC_C1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-06-22T17_03_40.423248+00_00_HC_E1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-06-22T17_03_40.423248+00_00_HC_G1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_A1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_C1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_E1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_G1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_A3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_C3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_E3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_G3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_A5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_C5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_E5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_G5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_A7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_C7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_E7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_G7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_A9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_C9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_E9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_G9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_A11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_C11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_E11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-23T21_04_02.046005+00_00_LBL_G11
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T13_48_04.144007+00_00_HC_A1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T13_48_04.144007+00_00_HC_C1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T13_48_04.144007+00_00_HC_E1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T13_48_04.144007+00_00_HC_G1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T13_48_04.144007+00_00_HC_A3
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T15_05_30.850680+00_00_HC_A1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T15_05_30.850680+00_00_HC_C1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T15_05_30.850680+00_00_HC_E1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T15_05_30.850680+00_00_HC_G1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-06-26T15_05_30.850680+00_00_HC_A3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_A1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_C1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_E1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_G1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_A3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_C3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_E3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_G3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_A5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_C5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_E5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_G5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_A7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_C7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_E7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_G7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_A9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_C9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_E9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_G9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_A11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_C11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_E11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_02_45.381323+00_00_LBL_G11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_A1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_C1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_E1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_G1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_A3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_C3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_E3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_G3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_A5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_C5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_E5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_G5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_A7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_C7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_E7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_G7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_A9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_C9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_E9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_G9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_A11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_C11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_E11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-06-30T14_11_13.204513+00_00_LBL_G11
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-07-06T15_27_13.995342+00_00_HC_A1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-07-06T15_27_13.995342+00_00_HC_C1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-07-06T15_27_13.995342+00_00_HC_E1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-07-06T15_27_13.995342+00_00_HC_G1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-07-06T16_12_50.344926+00_00_HC_A1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-07-06T16_12_50.344926+00_00_HC_C1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-07-06T16_12_50.344926+00_00_HC_E1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-07-06T16_12_50.344926+00_00_HC_G1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-07-08T14_08_51.487577+00_00_HC_A1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-07-08T14_08_51.487577+00_00_HC_C1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-07-08T14_08_51.487577+00_00_HC_E1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-07-08T14_08_51.487577+00_00_HC_G1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-07-08T14_08_51.487577+00_00_HC_A3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_A1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_C1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_E1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_G1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_A3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_C3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_E3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_G3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_A5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_C5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_E5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_G5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_A7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_C7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_E7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_G7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_A9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_C9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_E9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_G9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_A11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_C11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_E11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_02_49.077710+00_00_LBL_G11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_A1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_C1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_E1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_G1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_A3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_C3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_E3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_G3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_A5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_C5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_E5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_G5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_A7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_C7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_E7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_G7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_A9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_C9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_E9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_G9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_A11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_C11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_E11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-08-31T19_05_41.411169+00_00_LBL_G11
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_A1
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_C1
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_E1
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_G1
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_A3
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_C3
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_E3
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_G3
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_A5
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_C5
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_E5
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_G5
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_A7
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_C7
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_E7
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_G7
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_A9
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_C9
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_E9
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_G9
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_A11
